Date,Product ID,Price,Units Sold
2022/3/16,P0009,16.73,104.5
2022/3/16,P0010,60.82,87.8
2022/3/16,P0011,35.65,44.5
2022/3/16,P0012,79.62,24
2022/3/16,P0013,79.3,129
2022/3/16,P0014,40.69,114.1
2022/3/16,P0015,77.87,34.8
2022/3/16,P0016,39.37,159.9
2022/3/16,P0017,45.22,169.4
2022/3/16,P0018,53.28,38.6
2022/3/16,P0019,33.86,101.5
2022/3/16,P0020,52.17,69.2
2022/3/17,P0001,61.24,129.4
2022/3/17,P0002,26.29,144.2
2022/3/17,P0003,56.38,84.7
2022/3/17,P0004,30.74,94.4
2022/3/17,P0005,72.1,129.3
2022/3/17,P0006,51.92,172.5
2022/3/17,P0007,25.55,73.2
2022/3/17,P0008,47.17,127.6
2022/3/17,P0009,12.49,137.1
2022/3/17,P0010,60.82,99.4
2022/3/17,P0011,35.65,55.4
2022/3/17,P0012,79.62,28.4
2022/3/17,P0013,79.3,135.4
2022/3/17,P0014,40.69,121.8
2022/3/17,P0015,65.82,48
2022/3/17,P0016,39.37,147.6
2022/3/17,P0017,45.22,146.4
2022/3/17,P0018,53.28,28.1
2022/3/17,P0019,33.86,156.5
2022/3/17,P0020,38.76,109
2022/3/18,P0001,61.24,214
2022/3/18,P0002,26.29,243.5
2022/3/18,P0003,56.38,95.4
2022/3/18,P0004,30.74,59.4
2022/3/18,P0005,47.85,309.1
2022/3/18,P0006,51.92,238.4
2022/3/18,P0007,18.39,440.1
2022/3/18,P0008,47.17,137.7
2022/3/18,P0009,16.73,112.6
2022/3/18,P0010,60.82,105.4
2022/3/18,P0011,22.96,139
2022/3/18,P0012,79.62,28.6
2022/3/18,P0013,79.3,150.2
2022/3/18,P0014,34.46,182.5
2022/3/18,P0015,59.68,51.2
2022/3/18,P0016,39.37,123.1
2022/3/18,P0017,45.22,128.3
2022/3/18,P0018,53.28,32.2
2022/3/18,P0019,33.86,132.9
2022/3/18,P0020,36.83,115.1
2022/3/19,P0001,49.47,252.7
2022/3/19,P0002,17.19,918.5
2022/3/19,P0003,39.98,191
2022/3/19,P0004,23.26,95.3
2022/3/19,P0005,43.67,379
2022/3/19,P0006,32.36,244
2022/3/19,P0007,20.66,231.3
2022/3/19,P0008,37.83,250.7
2022/3/19,P0009,13.3,222.1
2022/3/19,P0010,43.25,266.3
2022/3/19,P0011,30.67,138.9
2022/3/19,P0012,49.88,89.8
2022/3/19,P0013,70.04,343.7
2022/3/19,P0014,34.58,207.3
2022/3/19,P0015,69.3,53.2
2022/3/19,P0016,30.75,228
2022/3/19,P0017,34.58,310.2
2022/3/19,P0018,41.39,99.5
2022/3/19,P0019,21.38,480.9
2022/3/19,P0020,42.62,114.9
2022/3/20,P0001,42.98,239.1
2022/3/20,P0002,21.62,541.4
2022/3/20,P0003,44.37,173.5
2022/3/20,P0004,26.69,178.9
2022/3/20,P0005,53.8,311
2022/3/20,P0006,35.31,418.7
2022/3/20,P0007,17.45,338.8
2022/3/20,P0008,39.02,270.1
2022/3/20,P0009,11.32,140.6
2022/3/20,P0010,37.99,220.5
2022/3/20,P0011,29.6,91.9
2022/3/20,P0012,69.72,68.9
2022/3/20,P0013,53.79,553.8
2022/3/20,P0014,27.18,227.3
2022/3/20,P0015,69.34,66.6
2022/3/20,P0016,31.65,325.1
2022/3/20,P0017,36.91,334.6
2022/3/20,P0018,34.16,87.7
2022/3/20,P0019,25.04,421
2022/3/20,P0020,45.05,101.3
2022/3/21,P0001,61.24,114.1
2022/3/21,P0002,26.29,207.2
2022/3/21,P0003,46.95,105.4
2022/3/21,P0004,30.74,62.6
2022/3/21,P0005,72.1,130.2
2022/3/21,P0006,51.92,212.1
2022/3/21,P0007,25.55,144.1
2022/3/21,P0008,47.17,139.6
2022/3/21,P0009,16.73,65.4
2022/3/21,P0010,60.82,115.8
2022/3/21,P0011,23.95,164.1
2022/3/21,P0012,61.15,50.6
2022/3/21,P0013,79.3,151.6
2022/3/21,P0014,40.69,94.6
2022/3/21,P0015,77.87,33
2022/3/21,P0016,39.37,137.6
2022/3/21,P0017,45.22,204.2
2022/3/21,P0018,53.28,19.3
2022/3/21,P0019,33.86,227.9
2022/3/21,P0020,52.17,47.1
2022/3/22,P0001,61.24,119.9
2022/3/22,P0002,26.29,197.6
2022/3/22,P0003,56.38,53.6
2022/3/22,P0004,30.74,69.1
2022/3/22,P0005,72.1,143.1
2022/3/22,P0006,35.73,398.3
2022/3/22,P0007,25.55,97.4
2022/3/22,P0008,47.17,165
2022/3/22,P0009,16.73,147.1
2022/3/22,P0010,60.82,74.5
2022/3/22,P0011,35.65,68.6
2022/3/22,P0012,79.62,18
2022/3/22,P0013,79.3,176.6
2022/3/22,P0014,40.69,157.8
2022/3/22,P0015,77.87,49.8
2022/3/22,P0016,39.37,124.8
2022/3/22,P0017,45.22,137.5
2022/3/22,P0018,53.28,39.7
2022/3/22,P0019,33.86,178.6
2022/3/22,P0020,52.17,54.4
2022/3/23,P0001,61.24,214.1
2022/3/23,P0002,26.29,207.7
2022/3/23,P0003,56.38,51.6
2022/3/23,P0004,30.74,53.7
2022/3/23,P0005,72.1,145.7
2022/3/23,P0006,51.92,230.8
2022/3/23,P0007,18.58,282.2
2022/3/23,P0008,47.17,140.8
2022/3/23,P0009,14.04,127.5
2022/3/23,P0010,60.82,77.2
2022/3/23,P0011,35.65,58.1
2022/3/23,P0012,79.62,32.5
2022/3/23,P0013,79.3,135.3
2022/3/23,P0014,40.69,121.9
2022/3/23,P0015,77.87,33.9
2022/3/23,P0016,39.37,153.2
2022/3/23,P0017,45.22,125.2
2022/3/23,P0018,53.28,41.4
2022/3/23,P0019,33.86,127.2
2022/3/23,P0020,52.17,64.4
2022/3/24,P0001,49.35,155.8
2022/3/24,P0002,26.29,215.1
2022/3/24,P0003,42.5,109.9
2022/3/24,P0004,30.74,95.9
2022/3/24,P0005,72.1,106
2022/3/24,P0006,51.92,174
2022/3/24,P0007,25.55,97
2022/3/24,P0008,47.17,136.1
2022/3/24,P0009,16.73,96.4
2022/3/24,P0010,60.82,115.6
2022/3/24,P0011,35.65,57.1
2022/3/24,P0012,62.4,55.7
2022/3/24,P0013,79.3,189.7
2022/3/24,P0014,40.69,143.9
2022/3/24,P0015,77.87,33.6
2022/3/24,P0016,39.37,101.5
2022/3/24,P0017,45.22,151.1
2022/3/24,P0018,39.46,69.2
2022/3/24,P0019,33.86,254.4
2022/3/24,P0020,52.17,55.9
2022/3/25,P0001,61.24,245.4
2022/3/25,P0002,26.29,259.3
2022/3/25,P0003,56.38,81.5
2022/3/25,P0004,24.36,111
2022/3/25,P0005,72.1,146.6
2022/3/25,P0006,51.92,212.5
2022/3/25,P0007,25.55,139.5
2022/3/25,P0008,47.17,176.8
2022/3/25,P0009,16.73,93.3
2022/3/25,P0010,60.82,82.8
2022/3/25,P0011,35.65,55.5
2022/3/25,P0012,51.54,60
2022/3/25,P0013,79.3,144.5
2022/3/25,P0014,40.69,126.5
2022/3/25,P0015,77.87,36.3
2022/3/25,P0016,31.23,236.9
2022/3/25,P0017,45.22,152.4
2022/3/25,P0018,53.28,26.8
2022/3/25,P0019,33.86,135.4
2022/3/25,P0020,52.17,45.8
2022/3/26,P0001,38.06,407.1
2022/3/26,P0002,18.17,861.4
2022/3/26,P0003,49.17,218.4
2022/3/26,P0004,20.36,158
2022/3/26,P0005,54.46,393.8
2022/3/26,P0006,37.65,368.5
2022/3/26,P0007,22.06,201.5
2022/3/26,P0008,35.56,403.7
2022/3/26,P0009,13.81,177.5
2022/3/26,P0010,41.45,180.4
2022/3/26,P0011,29.33,134.4
2022/3/26,P0012,51.21,116.1
2022/3/26,P0013,52.22,498.5
2022/3/26,P0014,27.78,372
2022/3/26,P0015,49.93,92.2
2022/3/26,P0016,34.85,228.8
2022/3/26,P0017,39.84,456.2
2022/3/26,P0018,45.08,57.7
2022/3/26,P0019,25.82,550.5
2022/3/26,P0020,39.8,81.1
2022/3/27,P0001,50.42,299.8
2022/3/27,P0002,19.99,640.8
2022/3/27,P0003,43.93,181.2
2022/3/27,P0004,22.62,124.8
2022/3/27,P0005,59.47,252.3
2022/3/27,P0006,33.32,345.5
2022/3/27,P0007,17.98,335.8
2022/3/27,P0008,39.18,234.7
2022/3/27,P0009,10.07,200.5
2022/3/27,P0010,49.54,163.2
2022/3/27,P0011,23.02,111.3
2022/3/27,P0012,65.32,87.7
2022/3/27,P0013,69.1,317.5
2022/3/27,P0014,29.94,248.9
2022/3/27,P0015,68.59,73.5
2022/3/27,P0016,34.23,214.9
2022/3/27,P0017,28.4,448
2022/3/27,P0018,36.84,96.7
2022/3/27,P0019,26.47,492.2
2022/3/27,P0020,35.28,98.9
2022/3/28,P0001,61.24,150.1
2022/3/28,P0002,26.29,219.5
2022/3/28,P0003,56.38,94.5
2022/3/28,P0004,30.74,80
2022/3/28,P0005,72.1,98.4
2022/3/28,P0006,51.92,124.3
2022/3/28,P0007,25.55,97.7
2022/3/28,P0008,47.17,151.3
2022/3/28,P0009,16.73,86.9
2022/3/28,P0010,60.82,81.9
2022/3/28,P0011,35.65,64.8
2022/3/28,P0012,79.62,37.6
2022/3/28,P0013,79.3,155.1
2022/3/28,P0014,31.96,243.9
2022/3/28,P0015,77.87,39.2
2022/3/28,P0016,39.37,99.3
2022/3/28,P0017,45.22,160.5
2022/3/28,P0018,53.28,24.7
2022/3/28,P0019,33.86,207.5
2022/3/28,P0020,52.17,21.6
2022/3/29,P0001,61.24,114.4
2022/3/29,P0002,26.29,204.3
2022/3/29,P0003,56.38,61.1
2022/3/29,P0004,30.74,68.1
2022/3/29,P0005,72.1,102.5
2022/3/29,P0006,51.92,139.7
2022/3/29,P0007,25.55,130.3
2022/3/29,P0008,47.17,179.2
2022/3/29,P0009,16.73,85
2022/3/29,P0010,60.82,85.9
2022/3/29,P0011,35.65,49.6
2022/3/29,P0012,79.62,25.9
2022/3/29,P0013,79.3,143.4
2022/3/29,P0014,40.69,101.9
2022/3/29,P0015,77.87,47.9
2022/3/29,P0016,39.37,182.7
2022/3/29,P0017,36.1,279.5
2022/3/29,P0018,53.28,21.4
2022/3/29,P0019,33.86,165.2
2022/3/29,P0020,52.17,48.8
2022/3/30,P0001,61.24,219
2022/3/30,P0002,26.29,169.6
2022/3/30,P0003,56.38,103.7
2022/3/30,P0004,30.74,89.5
2022/3/30,P0005,72.1,156.9
2022/3/30,P0006,51.92,138.8
2022/3/30,P0007,25.55,94.1
2022/3/30,P0008,32.16,270.9
2022/3/30,P0009,16.73,92.4
2022/3/30,P0010,39.72,126.3
2022/3/30,P0011,35.65,56.3
2022/3/30,P0012,79.62,21.3
2022/3/30,P0013,79.3,123.2
2022/3/30,P0014,40.69,133.1
2022/3/30,P0015,77.87,54.4
2022/3/30,P0016,30.04,233.5
2022/3/30,P0017,45.22,177.1
2022/3/30,P0018,53.28,31.1
2022/3/30,P0019,33.86,163.8
2022/3/30,P0020,31.91,114.1
2022/3/31,P0001,61.24,144.7
2022/3/31,P0002,26.29,211
2022/3/31,P0003,56.38,54
2022/3/31,P0004,30.74,86.7
2022/3/31,P0005,72.1,147
2022/3/31,P0006,51.92,121.7
2022/3/31,P0007,25.55,94.6
2022/3/31,P0008,29.28,299.5
2022/3/31,P0009,12.31,138.7
2022/3/31,P0010,60.82,104
2022/3/31,P0011,35.65,66.7
2022/3/31,P0012,79.62,40.6
2022/3/31,P0013,79.3,177.6
2022/3/31,P0014,40.69,150.9
2022/3/31,P0015,68.34,60
2022/3/31,P0016,39.37,101.6
2022/3/31,P0017,45.22,178.9
2022/3/31,P0018,53.28,29.8
2022/3/31,P0019,33.86,237.7
2022/3/31,P0020,52.17,66.6
2022/4/1,P0001,61.24,200.4
2022/4/1,P0002,26.29,210.8
2022/4/1,P0003,56.38,95.6
2022/4/1,P0004,30.74,65.5
2022/4/1,P0005,72.1,170.7
2022/4/1,P0006,42.13,433.1
2022/4/1,P0007,17.87,326.7
2022/4/1,P0008,47.17,109.3
2022/4/1,P0009,16.73,108.8
2022/4/1,P0010,60.82,101.4
2022/4/1,P0011,35.65,66.2
2022/4/1,P0012,79.62,27.8
2022/4/1,P0013,79.3,195.6
2022/4/1,P0014,40.69,165.5
2022/4/1,P0015,77.87,38
2022/4/1,P0016,39.37,132.7
2022/4/1,P0017,45.22,128.3
2022/4/1,P0018,53.28,26.5
2022/4/1,P0019,33.86,137.4
2022/4/1,P0020,52.17,54
2022/4/2,P0001,39.73,335.4
2022/4/2,P0002,22.3,612
2022/4/2,P0003,48.72,118.7
2022/4/2,P0004,26.38,107.8
2022/4/2,P0005,63.86,303.9
2022/4/2,P0006,34.83,371.9
2022/4/2,P0007,17.02,382.5
2022/4/2,P0008,36.72,320.3
2022/4/2,P0009,10.79,251.6
2022/4/2,P0010,45.76,154.6
2022/4/2,P0011,29.11,176.3
2022/4/2,P0012,61.69,60.6
2022/4/2,P0013,49.06,476
2022/4/2,P0014,30.72,316.3
2022/4/2,P0015,64.15,49.2
2022/4/2,P0016,26.9,358.3
2022/4/2,P0017,33.79,299
2022/4/2,P0018,43.1,94.3
2022/4/2,P0019,26.83,384.4
2022/4/2,P0020,35.27,89.7
2022/4/3,P0001,51.76,259.5
2022/4/3,P0002,17.53,503.2
2022/4/3,P0003,47.76,176.9
2022/4/3,P0004,19.71,220.9
2022/4/3,P0005,43.61,394.1
2022/4/3,P0006,40.55,573.3
2022/4/3,P0007,18.63,353.1
2022/4/3,P0008,34.71,363.1
2022/4/3,P0009,12.83,156.2
2022/4/3,P0010,37.77,184.8
2022/4/3,P0011,25.11,114.8
2022/4/3,P0012,64.54,58.7
2022/4/3,P0013,67.48,407.6
2022/4/3,P0014,25.64,169.1
2022/4/3,P0015,59.83,79.8
2022/4/3,P0016,32.3,288.4
2022/4/3,P0017,37.28,316.9
2022/4/3,P0018,43.71,75.3
2022/4/3,P0019,20.32,465.8
2022/4/3,P0020,39.31,97.7
2022/4/4,P0001,61.24,134.1
2022/4/4,P0002,26.29,238.5
2022/4/4,P0003,38.18,105.6
2022/4/4,P0004,30.74,101
2022/4/4,P0005,72.1,150.9
2022/4/4,P0006,40.71,302.2
2022/4/4,P0007,25.55,104.5
2022/4/4,P0008,47.17,149.2
2022/4/4,P0009,16.73,83.7
2022/4/4,P0010,60.82,82.1
2022/4/4,P0011,35.65,83
2022/4/4,P0012,79.62,35.3
2022/4/4,P0013,66.07,231.3
2022/4/4,P0014,35.5,162.5
2022/4/4,P0015,77.87,32.7
2022/4/4,P0016,39.37,117.8
2022/4/4,P0017,45.22,153
2022/4/4,P0018,53.28,29.4
2022/4/4,P0019,33.86,252.7
2022/4/4,P0020,52.17,52.1
2022/4/5,P0001,61.24,137
2022/4/5,P0002,26.29,224.6
2022/4/5,P0003,56.38,64.9
2022/4/5,P0004,30.74,87.4
2022/4/5,P0005,72.1,124.6
2022/4/5,P0006,51.92,156.4
2022/4/5,P0007,22.9,167.9
2022/4/5,P0008,47.17,123.4
2022/4/5,P0009,16.73,138.7
2022/4/5,P0010,60.82,75.8
2022/4/5,P0011,35.65,46.7
2022/4/5,P0012,79.62,29.7
2022/4/5,P0013,79.3,212.7
2022/4/5,P0014,40.69,138.9
2022/4/5,P0015,77.87,44.4
2022/4/5,P0016,39.37,122
2022/4/5,P0017,45.22,158.8
2022/4/5,P0018,53.28,37.1
2022/4/5,P0019,33.86,206
2022/4/5,P0020,52.17,59.1
2022/4/6,P0001,61.24,187.4
2022/4/6,P0002,26.29,198.9
2022/4/6,P0003,41.85,158.8
2022/4/6,P0004,30.74,79.2
2022/4/6,P0005,72.1,179.8
2022/4/6,P0006,51.92,262.8
2022/4/6,P0007,25.55,140.4
2022/4/6,P0008,47.17,148.9
2022/4/6,P0009,16.73,121.3
2022/4/6,P0010,60.82,62.4
2022/4/6,P0011,35.65,54.7
2022/4/6,P0012,79.62,28.8
2022/4/6,P0013,79.3,175.8
2022/4/6,P0014,40.69,96.4
2022/4/6,P0015,77.87,40.9
2022/4/6,P0016,39.37,125.4
2022/4/6,P0017,45.22,159.5
2022/4/6,P0018,53.28,35.7
2022/4/6,P0019,26.08,263.9
2022/4/6,P0020,52.17,59.8
2022/4/7,P0001,61.24,148.1
2022/4/7,P0002,16.4,483
2022/4/7,P0003,56.38,65.7
2022/4/7,P0004,30.74,78.7
2022/4/7,P0005,72.1,141
2022/4/7,P0006,51.92,206.1
2022/4/7,P0007,25.55,113.8
2022/4/7,P0008,47.17,151.3
2022/4/7,P0009,16.73,77.9
2022/4/7,P0010,60.82,114.6
2022/4/7,P0011,35.65,61.4
2022/4/7,P0012,79.62,25.9
2022/4/7,P0013,79.3,118.5
2022/4/7,P0014,40.69,136
2022/4/7,P0015,77.87,40.1
2022/4/7,P0016,39.37,99.6
2022/4/7,P0017,45.22,167.4
2022/4/7,P0018,53.28,25.7
2022/4/7,P0019,33.86,197.1
2022/4/7,P0020,43.25,94.1
2022/4/8,P0001,48.39,226
2022/4/8,P0002,23.53,291
2022/4/8,P0003,47.83,145.2
2022/4/8,P0004,23.75,73.9
2022/4/8,P0005,72.1,192.5
2022/4/8,P0006,51.92,200.1
2022/4/8,P0007,16.19,289.9
2022/4/8,P0008,47.17,145
2022/4/8,P0009,16.73,96.1
2022/4/8,P0010,60.82,57
2022/4/8,P0011,25.95,112.2
2022/4/8,P0012,79.62,26.3
2022/4/8,P0013,79.3,170.3
2022/4/8,P0014,40.69,82.8
2022/4/8,P0015,77.87,31.1
2022/4/8,P0016,39.37,130.8
2022/4/8,P0017,45.22,115.1
2022/4/8,P0018,53.28,32.8
2022/4/8,P0019,21.35,276.4
2022/4/8,P0020,37.88,96.5
2022/4/9,P0001,54.99,409.7
2022/4/9,P0002,23,562.2
2022/4/9,P0003,40.08,218.7
2022/4/9,P0004,25.7,107.2
2022/4/9,P0005,60.49,324.4
2022/4/9,P0006,40.2,374.8
2022/4/9,P0007,17.56,371.2
2022/4/9,P0008,31.32,366.5
2022/4/9,P0009,13.52,219.3
2022/4/9,P0010,36.79,240.4
2022/4/9,P0011,24.04,151.6
2022/4/9,P0012,64.49,63.1
2022/4/9,P0013,56.27,453.4
2022/4/9,P0014,25.75,402.6
2022/4/9,P0015,53.38,70.3
2022/4/9,P0016,28.03,330.4
2022/4/9,P0017,31.96,328.8
2022/4/9,P0018,45.19,53.8
2022/4/9,P0019,21.51,439.8
2022/4/9,P0020,46.65,127.7
2022/4/10,P0001,43.5,276.2
2022/4/10,P0002,17.74,453.9
2022/4/10,P0003,48.28,146.7
2022/4/10,P0004,24.13,154.7
2022/4/10,P0005,57.29,245.7
2022/4/10,P0006,37.42,388.1
2022/4/10,P0007,22.77,163.3
2022/4/10,P0008,41.66,245.7
2022/4/10,P0009,11.53,104.5
2022/4/10,P0010,49.43,186.6
2022/4/10,P0011,22.41,147.3
2022/4/10,P0012,66.46,78.7
2022/4/10,P0013,51.59,437.5
2022/4/10,P0014,28.85,141.4
2022/4/10,P0015,59.42,63.9
2022/4/10,P0016,34.83,214.9
2022/4/10,P0017,29.12,302.3
2022/4/10,P0018,34.28,79.5
2022/4/10,P0019,24.06,466.6
2022/4/10,P0020,31.89,153.5
2022/4/11,P0001,61.24,187.1
2022/4/11,P0002,20.41,574.5
2022/4/11,P0003,42.13,163.4
2022/4/11,P0004,30.74,77.9
2022/4/11,P0005,72.1,153.8
2022/4/11,P0006,43.51,400.4
2022/4/11,P0007,25.55,117.7
2022/4/11,P0008,47.17,159.9
2022/4/11,P0009,16.73,87.6
2022/4/11,P0010,60.82,106.8
2022/4/11,P0011,35.65,79
2022/4/11,P0012,79.62,24.6
2022/4/11,P0013,79.3,172.9
2022/4/11,P0014,40.69,132.6
2022/4/11,P0015,68.2,52.6
2022/4/11,P0016,39.37,135.2
2022/4/11,P0017,45.22,138.5
2022/4/11,P0018,53.28,26.8
2022/4/11,P0019,33.86,190.7
2022/4/11,P0020,52.17,45.8
2022/4/12,P0001,61.24,178.3
2022/4/12,P0002,26.29,238.2
2022/4/12,P0003,56.38,93.5
2022/4/12,P0004,27.21,89.1
2022/4/12,P0005,72.1,147.8
2022/4/12,P0006,51.92,194.5
2022/4/12,P0007,25.55,133.1
2022/4/12,P0008,31.62,429.6
2022/4/12,P0009,16.73,143.7
2022/4/12,P0010,60.82,63.7
2022/4/12,P0011,35.65,67.8
2022/4/12,P0012,56.3,41
2022/4/12,P0013,79.3,135.9
2022/4/12,P0014,35.17,267.4
2022/4/12,P0015,77.87,51.8
2022/4/12,P0016,39.37,146
2022/4/12,P0017,45.22,128.1
2022/4/12,P0018,53.28,32.4
2022/4/12,P0019,20.69,318.4
2022/4/12,P0020,39.95,102.7
2022/4/13,P0001,43.8,215.8
2022/4/13,P0002,26.29,166.1
2022/4/13,P0003,56.38,71.1
2022/4/13,P0004,30.74,97.3
2022/4/13,P0005,72.1,132.9
2022/4/13,P0006,51.92,227.3
2022/4/13,P0007,25.55,99.8
2022/4/13,P0008,47.17,132.9
2022/4/13,P0009,16.73,70.5
2022/4/13,P0010,60.82,65.3
2022/4/13,P0011,35.65,46.3
2022/4/13,P0012,79.62,34
2022/4/13,P0013,79.3,141.2
2022/4/13,P0014,40.69,86.3
2022/4/13,P0015,77.87,41.2
2022/4/13,P0016,39.37,161.6
2022/4/13,P0017,45.22,206.6
2022/4/13,P0018,53.28,41.2
2022/4/13,P0019,33.86,137.6
2022/4/13,P0020,52.17,54
2022/4/14,P0001,61.24,145.9
2022/4/14,P0002,26.29,227.2
2022/4/14,P0003,45.69,99.4
2022/4/14,P0004,30.74,100
2022/4/14,P0005,72.1,106.5
2022/4/14,P0006,51.92,161.8
2022/4/14,P0007,17.9,193
2022/4/14,P0008,47.17,94.1
2022/4/14,P0009,16.73,75.8
2022/4/14,P0010,60.82,131.1
2022/4/14,P0011,35.65,64.6
2022/4/14,P0012,79.62,30.4
2022/4/14,P0013,79.3,120.9
2022/4/14,P0014,40.69,138.1
2022/4/14,P0015,77.87,43.7
2022/4/14,P0016,39.37,114.2
2022/4/14,P0017,38.97,261
2022/4/14,P0018,53.28,37
2022/4/14,P0019,23.07,335.4
2022/4/14,P0020,40.95,86.8
2022/4/15,P0001,61.24,264.8
2022/4/15,P0002,19.03,508.9
2022/4/15,P0003,56.38,99.6
2022/4/15,P0004,30.74,69.5
2022/4/15,P0005,72.1,189.4
2022/4/15,P0006,51.92,210.3
2022/4/15,P0007,16.48,220.4
2022/4/15,P0008,47.17,213.2
2022/4/15,P0009,16.73,125.7
2022/4/15,P0010,54.23,137.2
2022/4/15,P0011,35.65,54
2022/4/15,P0012,79.62,38.9
2022/4/15,P0013,79.3,140.3
2022/4/15,P0014,40.69,148.4
2022/4/15,P0015,77.87,39.3
2022/4/15,P0016,39.37,165.3
2022/4/15,P0017,30.8,253
2022/4/15,P0018,53.28,27.1
2022/4/15,P0019,33.86,156
2022/4/15,P0020,52.17,30.6
2022/4/16,P0001,38.85,252
2022/4/16,P0002,19.66,701.6
2022/4/16,P0003,48.88,114.1
2022/4/16,P0004,24.34,116.3
2022/4/16,P0005,59.34,306.1
2022/4/16,P0006,34.78,464.5
2022/4/16,P0007,19.29,328.2
2022/4/16,P0008,29.87,409
2022/4/16,P0009,13.84,210
2022/4/16,P0010,54.46,165.4
2022/4/16,P0011,28.22,162.8
2022/4/16,P0012,70.53,57
2022/4/16,P0013,48.63,516.9
2022/4/16,P0014,30.6,214.3
2022/4/16,P0015,58.37,64.9
2022/4/16,P0016,31.25,338.4
2022/4/16,P0017,35.4,283.8
2022/4/16,P0018,36.29,98.7
2022/4/16,P0019,26.25,350.4
2022/4/16,P0020,45.52,87.8
2022/4/17,P0001,49.84,191
2022/4/17,P0002,23.37,483.7
2022/4/17,P0003,39.35,252.1
2022/4/17,P0004,23.4,88.9
2022/4/17,P0005,63.79,235.5
2022/4/17,P0006,32.07,494.5
2022/4/17,P0007,17.9,297.3
2022/4/17,P0008,31.48,310.6
2022/4/17,P0009,12.01,186.1
2022/4/17,P0010,45.45,215.6
2022/4/17,P0011,27.98,95.7
2022/4/17,P0012,58.87,70.4
2022/4/17,P0013,64.17,327.1
2022/4/17,P0014,28.05,303.3
2022/4/17,P0015,69.67,60.4
2022/4/17,P0016,29.48,286.3
2022/4/17,P0017,35.77,333.8
2022/4/17,P0018,40.22,81.3
2022/4/17,P0019,27.26,406
2022/4/17,P0020,42.03,89
2022/4/18,P0001,61.24,122.8
2022/4/18,P0002,20.3,549.9
2022/4/18,P0003,56.38,53.5
2022/4/18,P0004,30.74,104.5
2022/4/18,P0005,72.1,97.8
2022/4/18,P0006,51.92,151.1
2022/4/18,P0007,22.03,257.8
2022/4/18,P0008,47.17,158.1
2022/4/18,P0009,16.73,80.3
2022/4/18,P0010,60.82,90.1
2022/4/18,P0011,35.65,64.7
2022/4/18,P0012,79.62,30.4
2022/4/18,P0013,79.3,169.2
2022/4/18,P0014,40.69,90.3
2022/4/18,P0015,77.87,27.7
2022/4/18,P0016,39.37,119.7
2022/4/18,P0017,45.22,205
2022/4/18,P0018,53.28,26.3
2022/4/18,P0019,33.86,193.6
2022/4/18,P0020,32.62,128.4
2022/4/19,P0001,61.24,154.5
2022/4/19,P0002,26.29,263.5
2022/4/19,P0003,56.38,65.1
2022/4/19,P0004,26.69,116.5
2022/4/19,P0005,72.1,147.8
2022/4/19,P0006,51.92,202.7
2022/4/19,P0007,25.55,100.7
2022/4/19,P0008,47.17,138.3
2022/4/19,P0009,16.73,152.7
2022/4/19,P0010,60.82,65.4
2022/4/19,P0011,35.65,54.2
2022/4/19,P0012,79.62,23.9
2022/4/19,P0013,79.3,185.1
2022/4/19,P0014,40.69,150.2
2022/4/19,P0015,77.87,48.6
2022/4/19,P0016,39.37,145.2
2022/4/19,P0017,45.22,119.4
2022/4/19,P0018,53.28,31.1
2022/4/19,P0019,33.86,155.8
2022/4/19,P0020,52.17,58
2022/4/20,P0001,49.4,224.2
2022/4/20,P0002,26.29,168.2
2022/4/20,P0003,56.38,69.6
2022/4/20,P0004,24.56,137.1
2022/4/20,P0005,72.1,163.5
2022/4/20,P0006,51.92,214.1
2022/4/20,P0007,25.55,90.1
2022/4/20,P0008,47.17,129.4
2022/4/20,P0009,16.73,78.1
2022/4/20,P0010,60.82,81.6
2022/4/20,P0011,35.65,54.4
2022/4/20,P0012,79.62,28.6
2022/4/20,P0013,79.3,118.9
2022/4/20,P0014,40.69,108
2022/4/20,P0015,77.87,32.4
2022/4/20,P0016,39.37,202.7
2022/4/20,P0017,45.22,148.9
2022/4/20,P0018,53.28,32
2022/4/20,P0019,23.15,293.5
2022/4/20,P0020,52.17,47.5
2022/4/21,P0001,61.24,131
2022/4/21,P0002,26.29,236.6
2022/4/21,P0003,56.38,50.8
2022/4/21,P0004,30.74,74.7
2022/4/21,P0005,72.1,139.7
2022/4/21,P0006,51.92,126.4
2022/4/21,P0007,25.55,101.9
2022/4/21,P0008,47.17,137.7
2022/4/21,P0009,16.73,101.7
2022/4/21,P0010,60.82,110
2022/4/21,P0011,35.65,64.1
2022/4/21,P0012,65.24,53.1
2022/4/21,P0013,79.3,135
2022/4/21,P0014,40.69,167.7
2022/4/21,P0015,53.59,50.2
2022/4/21,P0016,39.37,83.6
2022/4/21,P0017,45.22,127.9
2022/4/21,P0018,53.28,31.4
2022/4/21,P0019,33.86,221
2022/4/21,P0020,52.17,52.7
2022/4/22,P0001,61.24,174.8
2022/4/22,P0002,26.29,130.8
2022/4/22,P0003,56.38,90.2
2022/4/22,P0004,30.74,82.8
2022/4/22,P0005,72.1,165.6
2022/4/22,P0006,51.92,255
2022/4/22,P0007,25.55,141
2022/4/22,P0008,47.17,169.6
2022/4/22,P0009,16.73,102.2
2022/4/22,P0010,60.82,91.8
2022/4/22,P0011,35.65,54.8
2022/4/22,P0012,79.62,27.1
