Date,Product ID,Category,Inventory Level,Units Sold,Units Ordered,Price,Discount,Weather Condition,Holiday/Promotion,Seasonality
2022-04-02,P0012,Groceries,278.5,60.6,150.3,61.69,22.5,Rainy,1,Spring
2022-04-02,P0013,Beverages,1307.0,476.0,849.2,49.06,38.1,Rainy,1,Spring
2022-04-02,P0014,Personal Care,1242.0,316.3,867.8,30.72,24.5,Rainy,1,Spring
2022-04-02,P0015,Personal Care,237.3,49.2,0.0,64.15,17.6,Rainy,1,Spring
2022-04-02,P0016,Household,708.4,358.3,0.0,26.9,31.7,Rainy,1,Spring
2022-04-02,P0017,Beverages,899.3,299.0,0.0,33.79,25.3,Rainy,1,Spring
2022-04-02,P0018,Beverages,270.1,94.3,227.8,43.1,19.1,Rainy,1,Spring
2022-04-02,P0019,Groceries,1597.5,384.4,923.2,26.83,20.8,Rainy,1,Spring
2022-04-02,P0020,Household,365.1,89.7,210.3,35.27,32.4,Rainy,1,Spring
2022-04-03,P0001,Personal Care,1651.8,259.5,0.0,51.76,15.5,Sunny,1,Spring
2022-04-03,P0002,Personal Care,1449.5,503.2,0.0,17.53,33.3,Sunny,1,Spring
2022-04-03,P0003,Groceries,370.2,176.9,0.0,47.76,15.3,Sunny,1,Spring
2022-04-03,P0004,Personal Care,475.9,220.9,0.0,19.71,35.9,Sunny,1,Spring
2022-04-03,P0005,Personal Care,1347.6,394.1,698.0,43.61,39.5,Sunny,1,Spring
2022-04-03,P0006,Personal Care,1323.9,573.3,0.0,40.55,21.9,Sunny,1,Spring
2022-04-03,P0007,Snacks,951.3,353.1,735.7,18.63,27.1,Sunny,1,Spring
2022-04-03,P0008,Snacks,1062.2,363.1,0.0,34.71,26.4,Sunny,1,Spring
2022-04-03,P0009,Snacks,419.8,156.2,0.0,12.83,23.3,Sunny,1,Spring
2022-04-03,P0010,Groceries,489.2,184.8,0.0,37.77,37.9,Sunny,1,Spring
2022-04-03,P0011,Household,407.1,114.8,0.0,25.11,29.6,Sunny,1,Spring
2022-04-03,P0012,Groceries,219.8,58.7,0.0,64.54,18.9,Sunny,1,Spring
2022-04-03,P0013,Beverages,899.5,407.6,0.0,67.48,14.9,Sunny,1,Spring
2022-04-03,P0014,Personal Care,1072.9,169.1,0.0,25.64,37.0,Sunny,1,Spring
2022-04-03,P0015,Personal Care,438.9,79.8,281.4,59.83,23.2,Sunny,1,Spring
2022-04-03,P0016,Household,1301.1,288.4,881.0,32.3,18.0,Sunny,1,Spring
2022-04-03,P0017,Beverages,1326.5,316.9,744.1,37.28,17.6,Sunny,1,Spring
2022-04-03,P0018,Beverages,194.8,75.3,0.0,43.71,18.0,Sunny,1,Spring
2022-04-03,P0019,Groceries,1131.7,465.8,0.0,20.32,40.0,Sunny,1,Spring
2022-04-03,P0020,Household,267.4,97.7,0.0,39.31,24.7,Sunny,1,Spring
2022-04-04,P0001,Personal Care,1517.7,134.1,0.0,61.24,0.0,Rainy,0,Spring
2022-04-04,P0002,Personal Care,1211.0,238.5,0.0,26.29,0.0,Rainy,0,Spring
2022-04-04,P0003,Groceries,665.8,105.6,401.2,38.18,32.3,Rainy,0,Spring
2022-04-04,P0004,Personal Care,375.0,101.0,0.0,30.74,0.0,Rainy,0,Spring
2022-04-04,P0005,Personal Care,1196.7,150.9,0.0,72.1,0.0,Rainy,0,Spring
2022-04-04,P0006,Personal Care,1021.7,302.2,0.0,40.71,21.6,Rainy,0,Spring
2022-04-04,P0007,Snacks,846.9,104.5,0.0,25.55,0.0,Rainy,0,Spring
2022-04-04,P0008,Snacks,913.0,149.2,0.0,47.17,0.0,Rainy,0,Spring
2022-04-04,P0009,Snacks,827.6,83.7,491.5,16.73,0.0,Rainy,0,Spring
2022-04-04,P0010,Groceries,828.6,82.1,421.5,60.82,0.0,Rainy,0,Spring
2022-04-04,P0011,Household,324.1,83.0,0.0,35.65,0.0,Rainy,0,Spring
2022-04-04,P0012,Groceries,184.5,35.3,0.0,79.62,0.0,Rainy,0,Spring
2022-04-04,P0013,Beverages,668.2,231.3,0.0,66.07,16.7,Rainy,0,Spring
2022-04-04,P0014,Personal Care,910.3,162.5,0.0,35.5,12.8,Rainy,0,Spring
2022-04-04,P0015,Personal Care,406.2,32.7,0.0,77.87,0.0,Rainy,0,Spring
2022-04-04,P0016,Household,1183.3,117.8,0.0,39.37,0.0,Rainy,0,Spring
2022-04-04,P0017,Beverages,1173.6,153.0,0.0,45.22,0.0,Rainy,0,Spring
2022-04-04,P0018,Beverages,165.4,29.4,0.0,53.28,0.0,Rainy,0,Spring
2022-04-04,P0019,Groceries,879.0,252.7,0.0,33.86,0.0,Rainy,0,Spring
2022-04-04,P0020,Household,215.3,52.1,0.0,52.17,0.0,Rainy,0,Spring
2022-04-05,P0001,Personal Care,1380.7,137.0,0.0,61.24,0.0,Rainy,0,Spring
2022-04-05,P0002,Personal Care,986.4,224.6,0.0,26.29,0.0,Rainy,0,Spring
2022-04-05,P0003,Groceries,600.9,64.9,0.0,56.38,0.0,Rainy,0,Spring
2022-04-05,P0004,Personal Care,696.8,87.4,409.3,30.74,0.0,Rainy,0,Spring
2022-04-05,P0005,Personal Care,1072.1,124.6,0.0,72.1,0.0,Rainy,0,Spring
2022-04-05,P0006,Personal Care,1897.1,156.4,1031.9,51.92,0.0,Rainy,0,Spring
2022-04-05,P0007,Snacks,679.0,167.9,0.0,22.9,10.4,Rainy,0,Spring
2022-04-05,P0008,Snacks,789.6,123.4,0.0,47.17,0.0,Rainy,0,Spring
2022-04-05,P0009,Snacks,688.9,138.7,0.0,16.73,0.0,Rainy,0,Spring
2022-04-05,P0010,Groceries,752.8,75.8,0.0,60.82,0.0,Rainy,0,Spring
2022-04-05,P0011,Household,277.4,46.7,0.0,35.65,0.0,Rainy,0,Spring
2022-04-05,P0012,Groceries,154.8,29.7,0.0,79.62,0.0,Rainy,0,Spring
2022-04-05,P0013,Beverages,1307.0,212.7,851.5,79.3,0.0,Rainy,0,Spring
2022-04-05,P0014,Personal Care,771.5,138.9,0.0,40.69,0.0,Rainy,0,Spring
2022-04-05,P0015,Personal Care,361.8,44.4,0.0,77.87,0.0,Rainy,0,Spring
2022-04-05,P0016,Household,1061.3,122.0,0.0,39.37,0.0,Rainy,0,Spring
2022-04-05,P0017,Beverages,1014.8,158.8,0.0,45.22,0.0,Rainy,0,Spring
2022-04-05,P0018,Beverages,270.1,37.1,141.8,53.28,0.0,Rainy,0,Spring
2022-04-05,P0019,Groceries,1597.5,206.0,924.6,33.86,0.0,Rainy,0,Spring
2022-04-05,P0020,Household,365.1,59.1,208.9,52.17,0.0,Rainy,0,Spring
2022-04-06,P0001,Personal Care,1193.3,187.4,0.0,61.24,0.0,Hot,0,Spring
2022-04-06,P0002,Personal Care,1952.8,198.9,1165.3,26.29,0.0,Hot,0,Spring
2022-04-06,P0003,Groceries,442.1,158.8,0.0,41.85,25.8,Hot,0,Spring
2022-04-06,P0004,Personal Care,617.6,79.2,0.0,30.74,0.0,Hot,0,Spring
2022-04-06,P0005,Personal Care,892.3,179.8,0.0,72.1,0.0,Hot,0,Spring
2022-04-06,P0006,Personal Care,1634.3,262.8,0.0,51.92,0.0,Hot,0,Spring
2022-04-06,P0007,Snacks,538.6,140.4,0.0,25.55,0.0,Hot,0,Spring
2022-04-06,P0008,Snacks,1425.3,148.9,784.5,47.17,0.0,Hot,0,Spring
2022-04-06,P0009,Snacks,567.6,121.3,0.0,16.73,0.0,Hot,0,Spring
2022-04-06,P0010,Groceries,690.4,62.4,0.0,60.82,0.0,Hot,0,Spring
2022-04-06,P0011,Household,521.9,54.7,299.1,35.65,0.0,Hot,0,Spring
2022-04-06,P0012,Groceries,278.5,28.8,152.5,79.62,0.0,Hot,0,Spring
2022-04-06,P0013,Beverages,1131.2,175.8,0.0,79.3,0.0,Hot,0,Spring
2022-04-06,P0014,Personal Care,675.1,96.4,0.0,40.69,0.0,Hot,0,Spring
2022-04-06,P0015,Personal Care,320.9,40.9,0.0,77.87,0.0,Hot,0,Spring
2022-04-06,P0016,Household,935.9,125.4,0.0,39.37,0.0,Hot,0,Spring
2022-04-06,P0017,Beverages,855.3,159.5,0.0,45.22,0.0,Hot,0,Spring
2022-04-06,P0018,Beverages,234.5,35.7,0.0,53.28,0.0,Hot,0,Spring
2022-04-06,P0019,Groceries,1333.7,263.9,0.0,26.08,23.0,Hot,0,Spring
2022-04-06,P0020,Household,305.2,59.8,0.0,52.17,0.0,Hot,0,Spring
2022-04-07,P0001,Personal Care,1045.2,148.1,0.0,61.24,0.0,Sunny,0,Spring
2022-04-07,P0002,Personal Care,1469.7,483.0,0.0,16.4,37.6,Sunny,0,Spring
2022-04-07,P0003,Groceries,376.5,65.7,0.0,56.38,0.0,Sunny,0,Spring
2022-04-07,P0004,Personal Care,538.8,78.7,0.0,30.74,0.0,Sunny,0,Spring
2022-04-07,P0005,Personal Care,751.3,141.0,0.0,72.1,0.0,Sunny,0,Spring
2022-04-07,P0006,Personal Care,1428.3,206.1,0.0,51.92,0.0,Sunny,0,Spring
2022-04-07,P0007,Snacks,951.3,113.8,526.6,25.55,0.0,Sunny,0,Spring
2022-04-07,P0008,Snacks,1274.0,151.3,0.0,47.17,0.0,Sunny,0,Spring
2022-04-07,P0009,Snacks,489.7,77.9,0.0,16.73,0.0,Sunny,0,Spring
2022-04-07,P0010,Groceries,575.7,114.6,0.0,60.82,0.0,Sunny,0,Spring
2022-04-07,P0011,Household,460.5,61.4,0.0,35.65,0.0,Sunny,0,Spring
2022-04-07,P0012,Groceries,252.6,25.9,0.0,79.62,0.0,Sunny,0,Spring
2022-04-07,P0013,Beverages,1012.8,118.5,0.0,79.3,0.0,Sunny,0,Spring
2022-04-07,P0014,Personal Care,1242.0,136.0,702.9,40.69,0.0,Sunny,0,Spring
2022-04-07,P0015,Personal Care,280.8,40.1,0.0,77.87,0.0,Sunny,0,Spring
2022-04-07,P0016,Household,836.3,99.6,0.0,39.37,0.0,Sunny,0,Spring
2022-04-07,P0017,Beverages,687.9,167.4,0.0,45.22,0.0,Sunny,0,Spring
2022-04-07,P0018,Beverages,208.8,25.7,0.0,53.28,0.0,Sunny,0,Spring
2022-04-07,P0019,Groceries,1136.6,197.1,0.0,33.86,0.0,Sunny,0,Spring
2022-04-07,P0020,Household,211.1,94.1,0.0,43.25,17.1,Sunny,0,Spring
2022-04-08,P0001,Personal Care,1911.3,226.0,1092.2,48.39,21.0,Sunny,0,Spring
2022-04-08,P0002,Personal Care,1178.7,291.0,0.0,23.53,10.5,Sunny,0,Spring
2022-04-08,P0003,Groceries,665.8,145.2,434.5,47.83,15.2,Sunny,0,Spring
2022-04-08,P0004,Personal Care,464.9,73.9,0.0,23.75,22.7,Sunny,0,Spring
2022-04-08,P0005,Personal Care,1347.6,192.5,788.8,72.1,0.0,Sunny,0,Spring
2022-04-08,P0006,Personal Care,1228.1,200.1,0.0,51.92,0.0,Sunny,0,Spring
2022-04-08,P0007,Snacks,661.5,289.9,0.0,16.19,36.6,Sunny,0,Spring
2022-04-08,P0008,Snacks,1128.9,145.0,0.0,47.17,0.0,Sunny,0,Spring
2022-04-08,P0009,Snacks,827.6,96.1,433.9,16.73,0.0,Sunny,0,Spring
2022-04-08,P0010,Groceries,518.7,57.0,0.0,60.82,0.0,Sunny,0,Spring
2022-04-08,P0011,Household,348.3,112.2,0.0,25.95,27.2,Sunny,0,Spring
2022-04-08,P0012,Groceries,226.3,26.3,0.0,79.62,0.0,Sunny,0,Spring
2022-04-08,P0013,Beverages,842.5,170.3,0.0,79.3,0.0,Sunny,0,Spring
2022-04-08,P0014,Personal Care,1159.1,82.8,0.0,40.69,0.0,Sunny,0,Spring
2022-04-08,P0015,Personal Care,249.8,31.1,0.0,77.87,0.0,Sunny,0,Spring
2022-04-08,P0016,Household,705.5,130.8,0.0,39.37,0.0,Sunny,0,Spring
2022-04-08,P0017,Beverages,1326.5,115.1,753.8,45.22,0.0,Sunny,0,Spring
2022-04-08,P0018,Beverages,176.0,32.8,0.0,53.28,0.0,Sunny,0,Spring
2022-04-08,P0019,Groceries,860.2,276.4,0.0,21.35,36.9,Sunny,0,Spring
2022-04-08,P0020,Household,365.1,96.5,250.5,37.88,27.4,Sunny,0,Spring
2022-04-09,P0001,Personal Care,1501.6,409.7,0.0,54.99,10.2,Hot,1,Spring
2022-04-09,P0002,Personal Care,1952.8,562.2,1336.2,23.0,12.5,Hot,1,Spring
2022-04-09,P0003,Groceries,447.1,218.7,0.0,40.08,28.9,Hot,1,Spring
2022-04-09,P0004,Personal Care,357.7,107.2,0.0,25.7,16.4,Hot,1,Spring
2022-04-09,P0005,Personal Care,1023.2,324.4,0.0,60.49,16.1,Hot,1,Spring
2022-04-09,P0006,Personal Care,1897.1,374.8,1043.7,40.2,22.6,Hot,1,Spring
2022-04-09,P0007,Snacks,951.3,371.2,661.1,17.56,31.3,Hot,1,Spring
2022-04-09,P0008,Snacks,762.5,366.5,0.0,31.32,33.6,Hot,1,Spring
2022-04-09,P0009,Snacks,608.3,219.3,0.0,13.52,19.2,Hot,1,Spring
2022-04-09,P0010,Groceries,828.6,240.4,550.3,36.79,39.5,Hot,1,Spring
2022-04-09,P0011,Household,521.9,151.6,325.2,24.04,32.6,Hot,1,Spring
2022-04-09,P0012,Groceries,163.2,63.1,0.0,64.49,19.0,Hot,1,Spring
2022-04-09,P0013,Beverages,1307.0,453.4,918.0,56.27,29.0,Hot,1,Spring
2022-04-09,P0014,Personal Care,756.5,402.6,0.0,25.75,36.7,Hot,1,Spring
2022-04-09,P0015,Personal Care,438.9,70.3,259.4,53.38,31.4,Hot,1,Spring
2022-04-09,P0016,Household,1301.1,330.4,926.1,28.03,28.8,Hot,1,Spring
2022-04-09,P0017,Beverages,997.7,328.8,0.0,31.96,29.3,Hot,1,Spring
2022-04-09,P0018,Beverages,270.1,53.8,148.0,45.19,15.2,Hot,1,Spring
2022-04-09,P0019,Groceries,1597.5,439.8,1177.1,21.51,36.5,Hot,1,Spring
2022-04-09,P0020,Household,237.4,127.7,0.0,46.65,10.6,Hot,1,Spring
2022-04-10,P0001,Personal Care,1225.4,276.2,0.0,43.5,29.0,Rainy,1,Spring
2022-04-10,P0002,Personal Care,1498.9,453.9,0.0,17.74,32.5,Rainy,1,Spring
2022-04-10,P0003,Groceries,665.8,146.7,365.4,48.28,14.4,Rainy,1,Spring
2022-04-10,P0004,Personal Care,696.8,154.7,493.8,24.13,21.5,Rainy,1,Spring
2022-04-10,P0005,Personal Care,777.5,245.7,0.0,57.29,20.6,Rainy,1,Spring
2022-04-10,P0006,Personal Care,1509.1,388.1,0.0,37.42,27.9,Rainy,1,Spring
2022-04-10,P0007,Snacks,788.1,163.3,0.0,22.77,10.9,Rainy,1,Spring
2022-04-10,P0008,Snacks,1425.3,245.7,908.5,41.66,11.7,Rainy,1,Spring
2022-04-10,P0009,Snacks,503.8,104.5,0.0,11.53,31.1,Rainy,1,Spring
2022-04-10,P0010,Groceries,642.0,186.6,0.0,49.43,18.7,Rainy,1,Spring
2022-04-10,P0011,Household,374.6,147.3,0.0,22.41,37.1,Rainy,1,Spring
2022-04-10,P0012,Groceries,278.5,78.7,194.0,66.46,16.5,Rainy,1,Spring
2022-04-10,P0013,Beverages,869.5,437.5,0.0,51.59,35.0,Rainy,1,Spring
2022-04-10,P0014,Personal Care,1242.0,141.4,626.8,28.85,29.1,Rainy,1,Spring
2022-04-10,P0015,Personal Care,375.1,63.9,0.0,59.42,23.7,Rainy,1,Spring
2022-04-10,P0016,Household,1086.2,214.9,0.0,34.83,11.5,Rainy,1,Spring
2022-04-10,P0017,Beverages,695.4,302.3,0.0,29.12,35.6,Rainy,1,Spring
2022-04-10,P0018,Beverages,190.7,79.5,0.0,34.28,35.7,Rainy,1,Spring
2022-04-10,P0019,Groceries,1130.9,466.6,0.0,24.06,28.9,Rainy,1,Spring
2022-04-10,P0020,Household,365.1,153.5,281.2,31.89,38.9,Rainy,1,Spring
2022-04-11,P0001,Personal Care,1038.3,187.1,0.0,61.24,0.0,Hot,0,Spring
2022-04-11,P0002,Personal Care,1952.8,574.5,1028.3,20.41,22.4,Hot,0,Spring
2022-04-11,P0003,Groceries,502.4,163.4,0.0,42.13,25.3,Hot,0,Spring
2022-04-11,P0004,Personal Care,618.9,77.9,0.0,30.74,0.0,Hot,0,Spring
2022-04-11,P0005,Personal Care,1347.6,153.8,723.8,72.1,0.0,Hot,0,Spring
2022-04-11,P0006,Personal Care,1108.7,400.4,0.0,43.51,16.2,Hot,0,Spring
2022-04-11,P0007,Snacks,670.4,117.7,0.0,25.55,0.0,Hot,0,Spring
2022-04-11,P0008,Snacks,1265.4,159.9,0.0,47.17,0.0,Hot,0,Spring
2022-04-11,P0009,Snacks,416.2,87.6,0.0,16.73,0.0,Hot,0,Spring
2022-04-11,P0010,Groceries,535.2,106.8,0.0,60.82,0.0,Hot,0,Spring
2022-04-11,P0011,Household,295.6,79.0,0.0,35.65,0.0,Hot,0,Spring
2022-04-11,P0012,Groceries,253.8,24.6,0.0,79.62,0.0,Hot,0,Spring
2022-04-11,P0013,Beverages,696.6,172.9,0.0,79.3,0.0,Hot,0,Spring
2022-04-11,P0014,Personal Care,1109.4,132.6,0.0,40.69,0.0,Hot,0,Spring
2022-04-11,P0015,Personal Care,322.4,52.6,0.0,68.2,12.4,Hot,0,Spring
2022-04-11,P0016,Household,951.1,135.2,0.0,39.37,0.0,Hot,0,Spring
2022-04-11,P0017,Beverages,1326.5,138.5,769.7,45.22,0.0,Hot,0,Spring
2022-04-11,P0018,Beverages,163.9,26.8,0.0,53.28,0.0,Hot,0,Spring
2022-04-11,P0019,Groceries,940.2,190.7,0.0,33.86,0.0,Hot,0,Spring
2022-04-11,P0020,Household,319.3,45.8,0.0,52.17,0.0,Hot,0,Spring
2022-04-12,P0001,Personal Care,1911.3,178.3,1051.3,61.24,0.0,Hot,0,Spring
2022-04-12,P0002,Personal Care,1714.5,238.2,0.0,26.29,0.0,Hot,0,Spring
2022-04-12,P0003,Groceries,409.0,93.5,0.0,56.38,0.0,Hot,0,Spring
2022-04-12,P0004,Personal Care,529.8,89.1,0.0,27.21,11.5,Hot,0,Spring
2022-04-12,P0005,Personal Care,1199.8,147.8,0.0,72.1,0.0,Hot,0,Spring
2022-04-12,P0006,Personal Care,1897.1,194.5,982.9,51.92,0.0,Hot,0,Spring
2022-04-12,P0007,Snacks,537.3,133.1,0.0,25.55,0.0,Hot,0,Spring
2022-04-12,P0008,Snacks,835.8,429.6,0.0,31.62,33.0,Hot,0,Spring
2022-04-12,P0009,Snacks,827.6,143.7,555.1,16.73,0.0,Hot,0,Spring
2022-04-12,P0010,Groceries,471.5,63.7,0.0,60.82,0.0,Hot,0,Spring
2022-04-12,P0011,Household,521.9,67.8,294.1,35.65,0.0,Hot,0,Spring
2022-04-12,P0012,Groceries,212.8,41.0,0.0,56.3,29.3,Hot,0,Spring
2022-04-12,P0013,Beverages,1307.0,135.9,746.2,79.3,0.0,Hot,0,Spring
2022-04-12,P0014,Personal Care,842.0,267.4,0.0,35.17,13.6,Hot,0,Spring
2022-04-12,P0015,Personal Care,270.7,51.8,0.0,77.87,0.0,Hot,0,Spring
2022-04-12,P0016,Household,805.0,146.0,0.0,39.37,0.0,Hot,0,Spring
2022-04-12,P0017,Beverages,1198.5,128.1,0.0,45.22,0.0,Hot,0,Spring
2022-04-12,P0018,Beverages,270.1,32.4,138.7,53.28,0.0,Hot,0,Spring
2022-04-12,P0019,Groceries,1597.5,318.4,975.7,20.69,38.9,Hot,0,Spring
2022-04-12,P0020,Household,216.6,102.7,0.0,39.95,23.4,Hot,0,Spring
2022-04-13,P0001,Personal Care,1695.5,215.8,0.0,43.8,28.5,Sunny,0,Spring
2022-04-13,P0002,Personal Care,1548.5,166.1,0.0,26.29,0.0,Sunny,0,Spring
2022-04-13,P0003,Groceries,337.9,71.1,0.0,56.38,0.0,Sunny,0,Spring
2022-04-13,P0004,Personal Care,432.5,97.3,0.0,30.74,0.0,Sunny,0,Spring
2022-04-13,P0005,Personal Care,1066.9,132.9,0.0,72.1,0.0,Sunny,0,Spring
2022-04-13,P0006,Personal Care,1669.9,227.3,0.0,51.92,0.0,Sunny,0,Spring
2022-04-13,P0007,Snacks,951.3,99.8,513.8,25.55,0.0,Sunny,0,Spring
2022-04-13,P0008,Snacks,1425.3,132.9,722.4,47.17,0.0,Sunny,0,Spring
2022-04-13,P0009,Snacks,757.1,70.5,0.0,16.73,0.0,Sunny,0,Spring
2022-04-13,P0010,Groceries,828.6,65.3,422.4,60.82,0.0,Sunny,0,Spring
2022-04-13,P0011,Household,475.6,46.3,0.0,35.65,0.0,Sunny,0,Spring
2022-04-13,P0012,Groceries,178.8,34.0,0.0,79.62,0.0,Sunny,0,Spring
2022-04-13,P0013,Beverages,1165.8,141.2,0.0,79.3,0.0,Sunny,0,Spring
2022-04-13,P0014,Personal Care,755.7,86.3,0.0,40.69,0.0,Sunny,0,Spring
2022-04-13,P0015,Personal Care,229.5,41.2,0.0,77.87,0.0,Sunny,0,Spring
2022-04-13,P0016,Household,1301.1,161.6,657.7,39.37,0.0,Sunny,0,Spring
2022-04-13,P0017,Beverages,991.9,206.6,0.0,45.22,0.0,Sunny,0,Spring
2022-04-13,P0018,Beverages,228.9,41.2,0.0,53.28,0.0,Sunny,0,Spring
2022-04-13,P0019,Groceries,1460.0,137.6,0.0,33.86,0.0,Sunny,0,Spring
2022-04-13,P0020,Household,365.1,54.0,202.4,52.17,0.0,Sunny,0,Spring
2022-04-14,P0001,Personal Care,1549.6,145.9,0.0,61.24,0.0,Rainy,0,Spring
2022-04-14,P0002,Personal Care,1321.3,227.2,0.0,26.29,0.0,Rainy,0,Spring
2022-04-14,P0003,Groceries,665.8,99.4,427.3,45.69,19.0,Rainy,0,Spring
2022-04-14,P0004,Personal Care,696.8,100.0,364.3,30.74,0.0,Rainy,0,Spring
2022-04-14,P0005,Personal Care,960.4,106.5,0.0,72.1,0.0,Rainy,0,Spring
2022-04-14,P0006,Personal Care,1508.1,161.8,0.0,51.92,0.0,Rainy,0,Spring
2022-04-14,P0007,Snacks,758.3,193.0,0.0,17.9,29.9,Rainy,0,Spring
2022-04-14,P0008,Snacks,1331.2,94.1,0.0,47.17,0.0,Rainy,0,Spring
2022-04-14,P0009,Snacks,681.3,75.8,0.0,16.73,0.0,Rainy,0,Spring
2022-04-14,P0010,Groceries,697.5,131.1,0.0,60.82,0.0,Rainy,0,Spring
2022-04-14,P0011,Household,411.0,64.6,0.0,35.65,0.0,Rainy,0,Spring
2022-04-14,P0012,Groceries,148.4,30.4,0.0,79.62,0.0,Rainy,0,Spring
2022-04-14,P0013,Beverages,1044.9,120.9,0.0,79.3,0.0,Rainy,0,Spring
2022-04-14,P0014,Personal Care,1242.0,138.1,624.4,40.69,0.0,Rainy,0,Spring
2022-04-14,P0015,Personal Care,438.9,43.7,253.2,77.87,0.0,Rainy,0,Spring
2022-04-14,P0016,Household,1186.9,114.2,0.0,39.37,0.0,Rainy,0,Spring
2022-04-14,P0017,Beverages,730.9,261.0,0.0,38.97,13.8,Rainy,0,Spring
2022-04-14,P0018,Beverages,192.0,37.0,0.0,53.28,0.0,Rainy,0,Spring
2022-04-14,P0019,Groceries,1124.5,335.4,0.0,23.07,31.9,Rainy,0,Spring
2022-04-14,P0020,Household,278.3,86.8,0.0,40.95,21.5,Rainy,0,Spring
2022-04-15,P0001,Personal Care,1284.8,264.8,0.0,61.24,0.0,Cold,0,Spring
2022-04-15,P0002,Personal Care,1952.8,508.9,1140.4,19.03,27.6,Cold,0,Spring
2022-04-15,P0003,Groceries,566.2,99.6,0.0,56.38,0.0,Cold,0,Spring
2022-04-15,P0004,Personal Care,627.3,69.5,0.0,30.74,0.0,Cold,0,Spring
2022-04-15,P0005,Personal Care,771.0,189.4,0.0,72.1,0.0,Cold,0,Spring
2022-04-15,P0006,Personal Care,1297.8,210.3,0.0,51.92,0.0,Cold,0,Spring
2022-04-15,P0007,Snacks,537.9,220.4,0.0,16.48,35.5,Cold,0,Spring
2022-04-15,P0008,Snacks,1118.0,213.2,0.0,47.17,0.0,Cold,0,Spring
2022-04-15,P0009,Snacks,555.6,125.7,0.0,16.73,0.0,Cold,0,Spring
2022-04-15,P0010,Groceries,560.3,137.2,0.0,54.23,10.8,Cold,0,Spring
2022-04-15,P0011,Household,356.9,54.0,0.0,35.65,0.0,Cold,0,Spring
2022-04-15,P0012,Groceries,278.5,38.9,169.0,79.62,0.0,Cold,0,Spring
2022-04-15,P0013,Beverages,904.6,140.3,0.0,79.3,0.0,Cold,0,Spring
2022-04-15,P0014,Personal Care,1093.5,148.4,0.0,40.69,0.0,Cold,0,Spring
2022-04-15,P0015,Personal Care,399.6,39.3,0.0,77.87,0.0,Cold,0,Spring
2022-04-15,P0016,Household,1021.6,165.3,0.0,39.37,0.0,Cold,0,Spring
2022-04-15,P0017,Beverages,1326.5,253.0,848.6,30.8,31.9,Cold,0,Spring
2022-04-15,P0018,Beverages,164.8,27.1,0.0,53.28,0.0,Cold,0,Spring
2022-04-15,P0019,Groceries,968.5,156.0,0.0,33.86,0.0,Cold,0,Spring
2022-04-15,P0020,Household,247.7,30.6,0.0,52.17,0.0,Cold,0,Spring
2022-04-16,P0001,Personal Care,1032.7,252.0,0.0,38.85,36.6,Sunny,1,Spring
2022-04-16,P0002,Personal Care,1251.2,701.6,0.0,19.66,25.2,Sunny,1,Spring
2022-04-16,P0003,Groceries,452.1,114.1,0.0,48.88,13.3,Sunny,1,Spring
2022-04-16,P0004,Personal Care,511.0,116.3,0.0,24.34,20.8,Sunny,1,Spring
2022-04-16,P0005,Personal Care,1347.6,306.1,882.6,59.34,17.7,Sunny,1,Spring
2022-04-16,P0006,Personal Care,1897.1,464.5,1063.8,34.78,33.0,Sunny,1,Spring
2022-04-16,P0007,Snacks,951.3,328.2,741.6,19.29,24.5,Sunny,1,Spring
2022-04-16,P0008,Snacks,1425.3,409.0,716.3,29.87,36.7,Sunny,1,Spring
2022-04-16,P0009,Snacks,827.6,210.0,482.0,13.84,17.3,Sunny,1,Spring
2022-04-16,P0010,Groceries,828.6,165.4,433.6,54.46,10.5,Sunny,1,Spring
2022-04-16,P0011,Household,521.9,162.8,327.8,28.22,20.8,Sunny,1,Spring
2022-04-16,P0012,Groceries,221.5,57.0,0.0,70.53,11.4,Sunny,1,Spring
2022-04-16,P0013,Beverages,1307.0,516.9,919.3,48.63,38.7,Sunny,1,Spring
2022-04-16,P0014,Personal Care,879.3,214.3,0.0,30.6,24.8,Sunny,1,Spring
2022-04-16,P0015,Personal Care,334.7,64.9,0.0,58.37,25.0,Sunny,1,Spring
2022-04-16,P0016,Household,683.2,338.4,0.0,31.25,20.6,Sunny,1,Spring
2022-04-16,P0017,Beverages,1042.8,283.8,0.0,35.4,21.7,Sunny,1,Spring
2022-04-16,P0018,Beverages,270.1,98.7,204.0,36.29,31.9,Sunny,1,Spring
2022-04-16,P0019,Groceries,1597.5,350.4,979.4,26.25,22.5,Sunny,1,Spring
2022-04-16,P0020,Household,365.1,87.8,205.2,45.52,12.7,Sunny,1,Spring
2022-04-17,P0001,Personal Care,1911.3,191.0,1069.6,49.84,18.6,Rainy,1,Spring
2022-04-17,P0002,Personal Care,1952.8,483.7,1185.3,23.37,11.1,Rainy,1,Spring
2022-04-17,P0003,Groceries,665.8,252.1,465.8,39.35,30.2,Rainy,1,Spring
2022-04-17,P0004,Personal Care,422.1,88.9,0.0,23.4,23.9,Rainy,1,Spring
2022-04-17,P0005,Personal Care,1112.1,235.5,0.0,63.79,11.5,Rainy,1,Spring
2022-04-17,P0006,Personal Care,1402.7,494.5,0.0,32.07,38.2,Rainy,1,Spring
